Zipcode,Poverty Rate,Latitude,Longitude
44235,13.428280773143438,41.028815,-82.11496
44236,2.6791029966263147,41.248795,-81.44679
44240,24.57784210659963,41.148756,-81.35302
44241,10.247223217484773,41.249405,-81.34404
44243,0.0,41.146862,-81.3388
44250,11.481156879929886,41.020256,-81.4359
44251,3.815028901734104,41.029639,-81.93146
44253,4.639684106614018,41.161459,-82.03333
44254,14.501943137655962,41.039394,-82.0137
44255,17.471181556195965,41.286755,-81.22911
44256,6.040921859039837,41.139849,-81.85646
44260,8.12227719116887,41.043123,-81.36518
44262,6.723353767055567,41.138806,-81.43787
44264,3.36734693877551,41.234388,-81.55114
44265,,41.010907,-81.297727
44266,14.094420088872983,41.159224,-81.23143
44270,12.238805970149254,40.971727,-81.77938
44272,8.713190802743041,41.09464,-81.19784
44273,4.3188010899182565,41.022387,-81.8775
44274,77.32558139534883,41.09924,-81.734329
44275,4.401611047180667,41.101909,-82.10234
44276,5.041580041580041,40.951253,-81.82651
44278,9.229220270723795,41.093156,-81.42692
44280,2.518223989396952,41.230745,-81.92477
44281,5.522582283302123,41.037664,-81.73368
44285,0.0,41.159706,-81.070017
44286,1.5810276679841897,41.233722,-81.63222
44287,12.828066416711302,40.957955,-82.12114
44288,18.00694629975955,41.242864,-81.07101
44301,22.25159584757238,41.043955,-81.51919
44302,31.20634321313951,41.089405,-81.53973
44303,10.920213458284524,41.103205,-81.53625
44304,40.386760877649685,41.081788,-81.50745
44305,24.298237846453556,41.073606,-81.46278
44306,33.67332483354583,41.046055,-81.49039
44307,41.81404072883173,41.069605,-81.54591
44308,53.098290598290596,41.081755,-81.51813
44310,20.718254287784845,41.107655,-81.50091
44311,44.381768953068594,41.063055,-81.51906
44312,9.969749629915684,41.034156,-81.43944
44313,10.539646227378569,41.123588,-81.57129
44314,19.01840490797546,41.040155,-81.55914
44319,6.204019379149471,40.990922,-81.52953
44320,26.465902667146306,41.083155,-81.57022
44321,3.224090939307319,41.102587,-81.65092
44333,5.371373924131336,41.144661,-81.61948
44401,5.882352941176471,41.031141,-80.95058
44402,5.820610687022901,41.385826,-80.87487
44403,11.102680829539707,41.239987,-80.58346
44404,4.2073170731707314,41.340211,-80.536
44405,30.183956951570515,41.078058,-80.59243
44406,6.1995106864238565,41.029666,-80.76396
44408,8.837388210404846,40.884299,-80.68652
44410,8.653200707878197,41.333312,-80.7264
44411,19.34065934065934,41.024608,-81.05025
44412,11.945266272189349,41.099351,-81.00605
44413,13.17447274719255,40.838456,-80.54601
44417,14.841578654808227,41.428487,-80.65551
44418,3.7037037037037037,41.304391,-80.60358
44420,14.59971768501714,41.160758,-80.693
44423,13.779210314262691,40.75105,-80.91009
44425,11.387220098306937,41.166743,-80.57733
44427,9.221311475409836,40.723803,-80.94874
44428,11.374876360039565,41.443358,-80.58862
44429,16.565809379727686,41.100329,-80.9853
44430,13.783894823336073,41.24168,-80.88588
44431,11.597472924187725,40.864494,-80.75848
44432,12.746129565609499,40.757793,-80.7642
44436,8.850267379679144,41.046606,-80.54145
44437,16.771929824561404,41.159574,-80.73083
44438,25.767754318618042,41.22832,-80.53175
44439,14.150943396226415,41.459359,-80.942716
44440,9.782821365681862,41.146334,-80.77271
44441,9.844559585492227,40.776151,-80.54967
44442,9.26690758905524,40.966908,-80.55862
44443,14.077362079898542,40.917556,-80.60039
44444,15.69246972090574,41.188981,-80.96964
44445,16.093261302246233,40.842848,-80.61956
44446,18.71456525011289,41.186257,-80.75297
44449,10.38961038961039,40.992991,-81.02595
44450,3.954022988505747,41.449052,-80.81921
44451,4.253112033195021,41.090089,-80.86736
44452,3.2147937411095304,40.951859,-80.6549
44454,12.387791741472173,40.910669,-80.53069
44455,9.887798036465638,40.787331,-80.61034
44460,14.26791277258567,40.898658,-80.86094
44470,6.740491092922484,41.294453,-80.9552
44471,16.860087271376845,41.051255,-80.59512
44473,19.585062240663902,41.236248,-80.66265
44481,12.073089065340094,41.205342,-80.85756
44483,21.826031339942435,41.252748,-80.80773
44484,17.956282687407803,41.226957,-80.76475
44485,38.318527918781726,41.237856,-80.84356
44490,27.97752808988764,40.899731,-80.76333
44491,14.868309260832625,41.369527,-80.96327
44493,0.0,40.828584,-80.896714
44502,34.36249871781721,41.086279,-80.64563
44503,36.55813953488372,41.100296,-80.64962
44504,20.12037833190026,41.123757,-80.65481
44505,26.85745734727573,41.122524,-80.62043
44506,43.21203638908327,41.095658,-80.62652
44507,55.114863538189674,41.074508,-80.65562
44509,39.443881000676136,41.106249,-80.69471
44510,48.62914862914863,41.120507,-80.66811
44511,17.627488693663253,41.069158,-80.69134
44512,10.063584502020442,41.032675,-80.66467
44514,5.284815979286111,41.016159,-80.61549
44515,12.226928221132411,41.099008,-80.74545
44601,17.211087420042645,40.917908,-81.11641
44606,19.745833832873757,40.739199,-81.80457
44607,5.063291139240507,40.686028,-81.02187
44608,9.851380042462845,40.65151,-81.58475
44609,16.24225739848589,40.898618,-80.99304
44610,16.571428571428573,40.561587,-81.7981
44611,18.105849582172702,40.635332,-82.08743
44612,6.696750902527076,40.643724,-81.45442
44613,13.532691332995439,40.712109,-81.59859
44614,4.651891299240348,40.886688,-81.58327
44615,18.235895529324285,40.568568,-81.08187
44618,8.271361359842162,40.787827,-81.68623
44620,10.228571428571428,40.571372,-81.21163
44621,22.089350180505416,40.410604,-81.31633
44622,10.893054024255788,40.537509,-81.48791
44624,8.875968992248062,40.600062,-81.65174
44625,4.095185390149419,40.758473,-81.00795
44626,8.382066276803119,40.695377,-81.38102
44627,10.57934508816121,40.671036,-81.84927
44628,18.27309236947791,40.527648,-82.14312
44629,14.021571648690292,40.359172,-81.4351
44632,6.236741620704285,40.96289,-81.32814
44633,7.9245283018867925,40.630191,-81.93057
44634,5.681818181818182,40.832092,-81.0573
44637,27.872276932259027,40.485312,-82.01209
44638,26.666666666666668,40.657511,-82.13584
44640,13.872832369942197,40.983308,-81.14682
44641,6.214577891676113,40.843685,-81.26298
44643,14.84240687679083,40.646529,-81.30882
44644,15.64862104187947,40.68357,-81.17453
44645,4.0093240093240095,40.909535,-81.71764
44646,12.087129225853806,40.805131,-81.50101
44647,11.669819251786464,40.793924,-81.55252
44651,17.57469244288225,40.623637,-80.96214
44652,100.0,40.895057,-81.326195
44653,23.6231884057971,40.433496,-81.3731
44654,8.677962856595826,40.542339,-81.87856
44656,8.297413793103448,40.569177,-81.3359
44657,9.183033848725449,40.733459,-81.09148
44659,20.833333333333332,40.694887,-81.70227
44661,24.324324324324323,40.596018,-82.11317
44662,7.902644230769231,40.722891,-81.54071
44663,15.417884746305715,40.477187,-81.44439
44666,5.13585155732273,40.840256,-81.62724
44667,14.336041412035373,40.835059,-81.77006
44669,12.87519747235387,40.798758,-81.16037
44670,0.0,40.76291,-81.19054
44671,13.813813813813814,40.641188,-81.36885
44672,13.192556972611332,40.922608,-81.02632
44675,8.590534979423868,40.506928,-81.24133
44676,8.077509253211408,40.687973,-82.02563
44677,13.647058823529411,40.865194,-81.85967
44678,6.753246753246753,40.565209,-81.35014
44680,12.191142191142191,40.59712,-81.53098
44681,6.839186691312385,40.503332,-81.64879
44682,6.712734452122409,40.397916,-81.40527
44683,22.186456843109205,40.373604,-81.34146
44685,8.523684871086886,40.961206,-81.42516
44687,0.0,40.551575,-81.728416
44688,14.111498257839722,40.67926,-81.26003
44689,4.951856946354883,40.655909,-81.63929
44690,0.0,40.616646,-81.6953
44691,14.525745257452575,40.800086,-81.95726
44693,4.444444444444445,40.308212,-81.18752
44695,14.10338225909381,40.433246,-81.18764
44697,10.891089108910892,40.612253,-81.42168
44699,17.329910141206675,40.283493,-81.28215
44702,56.95159629248198,40.798859,-81.37499
44703,31.223684210526315,40.809108,-81.3809
44704,50.075597218022374,40.799358,-81.3564
44705,29.24641148325359,40.821858,-81.34253
44706,17.522850861969225,40.776858,-81.40593
44707,39.6422935297212,40.784158,-81.36566
44708,13.20917129665858,40.810931,-81.42142
44709,14.17093142272262,40.836508,-81.38548
44710,24.034975474514823,40.791108,-81.41672
44714,16.565238558909446,40.827659,-81.36029
44718,7.879303017424564,40.850683,-81.43773
44720,6.356545097634053,40.888408,-81.41066
44721,5.163474002592539,40.886297,-81.33145
44730,12.47534516765286,40.769763,-81.2707
44802,3.8152610441767068,41.053889,-83.41412
44804,8.625592417061611,41.117339,-83.52652
44805,11.97966122461482,40.867016,-82.31514
44807,12.792297111416781,41.069216,-82.87708
44809,0.0,41.132988,-83.28328
44811,5.085021560491416,41.257163,-82.84296
44813,8.102272727272727,40.606221,-82.52073
44814,10.25097207493814,41.323499,-82.4692
44815,11.336717428087987,41.244095,-83.23348
44816,0.0,41.331398,-82.35278
44817,5.025445292620865,41.193747,-83.54226
44818,9.64550700741962,41.00811,-82.99772
44820,15.220483641536273,40.815179,-82.97091
44822,5.341144038594073,40.561377,-82.41237
44824,5.139694254085398,41.393507,-82.80569
44825,13.157894736842104,40.952927,-82.94232
44826,4.632489190858554,41.227648,-82.48061
44827,19.67679185994314,40.795521,-82.74991
44828,5.194805194805195,41.234403,-82.86059
44830,23.432907604339228,41.164209,-83.41054
44833,15.39906103286385,40.720869,-82.797
44836,11.158301158301159,41.249374,-83.05827
44837,10.181190681622088,41.020433,-82.50097
44838,16.03053435114504,40.773052,-82.26175
44839,11.586467400229923,41.388534,-82.5568
44840,8.111888111888112,40.801432,-82.18712
44841,1.0889292196007259,41.249535,-83.2966
44842,11.164867882396726,40.639849,-82.2246
44843,6.765834932821497,40.701792,-82.41177
44844,6.25,40.990406,-83.26087
44846,6.3220088626292466,41.306205,-82.60611
44847,9.051474840948526,41.238863,-82.70909
44849,16.673884798614118,40.815261,-83.13144
44850,0.0,41.034683,-82.68056
44851,17.90174854288093,41.098478,-82.40483
44853,3.310759969902182,41.057873,-83.29505
44854,9.205020920502092,40.954399,-82.85436
44855,23.430962343096233,41.100202,-82.60887
44856,8.717948717948717,40.792804,-82.85759
44857,15.089339146789776,41.236357,-82.60185
44859,19.47608200455581,41.019566,-82.33622
44861,0.0,41.240649,-83.15
44864,7.339204697091006,40.66496,-82.31994
44865,21.384039900249377,40.99388,-82.67743
44866,31.907146108329542,40.906577,-82.18985
44867,3.1690140845070425,41.140139,-82.99802
44870,17.023143852962562,41.42646,-82.71083
44874,15.976331360946746,40.963743,-82.36547
44875,10.03415559772296,40.888988,-82.65598
44878,12.081418253447143,40.949737,-82.52995
44880,26.50236326806212,41.038842,-82.21779
44881,0.0,40.868645,-82.875027
44882,7.430647291941876,40.953556,-83.14177
44883,13.576508696570665,41.12071,-83.17658
44887,14.543404735062007,40.90261,-82.78885
44889,5.5465587044534415,41.24323,-82.38848
44890,17.467287257398787,41.073672,-82.72435
44901,0.0,40.850833,-82.511369
44902,37.71353482260184,40.759156,-82.51118
44903,16.443492233529728,40.766589,-82.51869
44904,11.814188937690762,40.678208,-82.58207
44905,14.866317826679092,40.773556,-82.47612
44906,15.105563979937012,40.766056,-82.56749
44907,18.572483717182568,40.733243,-82.51975
45001,16.225165562913908,39.137818,-84.7079
45002,10.239418554938007,39.180358,-84.73783
45003,11.702127659574469,39.575126,-84.7905
45005,10.09596805358753,39.550241,-84.3087
45011,14.896921773510307,39.404856,-84.52271
45013,9.382619539523889,39.409188,-84.60321
45014,6.9714023199724355,39.330356,-84.55277
45015,21.354588121055187,39.367106,-84.55053
45030,7.234223236558569,39.257936,-84.77001
45032,16.54320987654321,39.499635,-84.00579
45033,9.210526315789474,39.177002,-84.76337
45034,5.428796223446105,39.359268,-84.24898
45036,4.975836763916234,39.440152,-84.22175
45039,4.125590257642283,39.317735,-84.24728
45040,2.4569157628881295,39.344258,-84.3152
45041,0.0,39.213282,-84.70421
45042,12.173064655334159,39.534907,-84.39324
45044,19.08356807511737,39.482957,-84.38393
45050,5.487474243574449,39.441008,-84.36582
45051,38.797814207650276,39.09646,-84.643096
45052,8.771444382955174,39.155158,-84.77789
45053,1.092267893072722,39.352687,-84.78591
45054,3.214535290006988,39.44415,-84.06299
45056,25.529760613292833,39.498751,-84.7407
45062,14.308426073131956,39.480856,-84.55382
45064,4.1313918049441245,39.562415,-84.6169
45065,9.02670492165085,39.371242,-84.21132
45066,2.4491440080563947,39.557096,-84.22688
45067,9.597124253933803,39.482307,-84.46429
45068,6.119827507110744,39.525562,-84.06923
45069,5.096146237239851,39.343757,-84.40249
45070,9.216589861751151,39.588878,-84.55562
45101,25.442477876106196,38.671655,-83.75693
45102,9.093335706023668,39.023067,-84.2099
45103,12.171644476430371,39.082894,-84.15319
45106,10.928486764124852,38.956484,-84.08093
45107,8.747189863069691,39.293634,-83.97584
45111,6.024096385542169,39.195516,-84.29093
45112,0.0,38.792686,-84.1386
45113,15.053763440860216,39.397066,-83.98239
45115,0.0,38.815056,-83.7039
45118,10.344827586206897,39.184985,-83.95045
45120,16.607396870554766,38.821032,-84.09805
45121,24.132630654369784,38.87752,-83.90215
45122,9.048594302736921,39.222264,-84.11831
45123,24.84184365115228,39.343559,-83.39748
45130,8.79908283175695,38.914118,-83.99496
45131,14.814814814814815,38.789585,-83.96705
45132,31.683168316831683,39.344299,-83.59926
45133,22.856083697174398,39.162917,-83.5802
45135,14.647946353730092,39.34446,-83.54825
45140,4.5355132480011475,39.258653,-84.2651
45142,14.083769633507853,39.213112,-83.80743
45144,29.495302599956304,38.690566,-83.61925
45145,0.0,39.145698,-84.007023
45146,12.340153452685422,39.32006,-83.79841
45147,0.0,39.213739,-84.300232
45148,5.192878338278931,39.290475,-83.88767
45150,8.405492330529441,39.168818,-84.24995
45152,4.893828798938288,39.350319,-84.11606
45153,23.320795271359483,38.8702,-84.2025
45154,15.928223305272486,39.046589,-83.92245
45155,23.98753894080997,39.038055,-83.74936
45156,22.950819672131146,38.810072,-84.21176
45157,16.31281651733541,38.957385,-84.24755
45158,14.910025706940875,39.18779,-84.078313
45159,18.88824214202561,39.326987,-83.68731
45160,24.409448818897637,39.121637,-84.13927
45162,5.05011565150347,39.276492,-84.08817
45164,27.44360902255639,39.553045,-83.78346
45166,0.0,39.480543,-83.677197
45167,15.84294343767161,38.763305,-83.8075
45168,12.478235635519443,38.850094,-83.77254
45169,21.86904005085823,39.507106,-83.6505
45171,19.12751677852349,38.985368,-83.78542
45172,7.741935483870968,39.074266,-83.38713
45174,5.411163187047294,39.161061,-84.30808
45176,13.083912346338856,39.081436,-84.02906
45177,13.776657968145415,39.463476,-83.84446
45202,24.61629279811098,39.10441,-84.50774
45203,53.96145610278373,39.104127,-84.53067
45204,32.62483130904184,39.093345,-84.56428
45205,36.85030068728523,39.11071,-84.57438
45206,30.619105425343168,39.127527,-84.48832
45207,26.370687349558704,39.142246,-84.46983
45208,6.0606060606060606,39.13786,-84.43426
45209,10.78964957509787,39.15406,-84.43086
45211,23.220219251196987,39.154159,-84.60527
45212,19.492097798189924,39.160693,-84.4545
45213,13.798487836949375,39.180893,-84.41881
45214,49.211092517332055,39.12056,-84.53575
45215,15.486066104990279,39.228859,-84.45707
45216,27.147496920147834,39.197109,-84.47991
45217,24.343575418994412,39.166948,-84.49514
45218,12.593548387096774,39.264791,-84.5175
45219,36.16525070797935,39.12721,-84.50988
45220,25.732127476313522,39.14426,-84.51986
45223,35.085632730732634,39.161859,-84.54259
45224,14.013731314213372,39.204959,-84.53734
45225,62.07112970711297,39.13741,-84.54112
45226,12.949115447747584,39.114911,-84.42526
45227,17.604086564868723,39.15201,-84.38348
45229,43.81415027814777,39.152093,-84.48899
45230,8.521432247628852,39.078368,-84.38865
45231,15.706463804632232,39.242608,-84.5453
45232,57.883597883597886,39.173409,-84.51295
45233,5.7981741919565755,39.117065,-84.67173
45236,6.711028158727583,39.205109,-84.39512
45237,23.275648336391136,39.188859,-84.45798
45238,15.058473128640882,39.112169,-84.60849
45239,14.075393507579337,39.207558,-84.57299
45240,15.017419020087466,39.284806,-84.52941
45241,6.14144436133965,39.276271,-84.39324
45242,5.177355786456467,39.242559,-84.36042
45243,2.5256564041050247,39.18466,-84.36014
45244,7.006303248597354,39.119161,-84.33389
45245,7.315845123609083,39.075329,-84.27311
45246,17.097909335541296,39.288558,-84.47383
45247,7.1486231949053725,39.209208,-84.64363
45248,6.589210269743257,39.160159,-84.65042
45249,9.266932871242371,39.278295,-84.33049
45251,11.002347521814237,39.258124,-84.58733
45252,3.1620553359683794,39.282824,-84.62514
45255,7.023705004389815,39.066112,-84.32227
45301,0.0,39.711173,-84.02323
45302,3.528509332651496,40.40476,-84.19578
45303,11.739301138594424,40.215278,-84.6477
45304,7.226890756302521,39.990909,-84.53709
45305,3.3845873896824674,39.640059,-84.0855
45306,3.8895371450797356,40.464571,-84.18763
45307,21.49532710280374,39.580198,-83.72363
45308,12.751178367650708,40.128652,-84.4433
45309,7.23105479783714,39.844538,-84.41774
45310,2.4193548387096775,40.352158,-84.6448
45311,11.78193653376729,39.629735,-84.67557
45312,4.393149664929263,40.0659,-84.08219
45314,5.777702473737716,39.744577,-83.79697
45315,2.5353486104339344,39.853674,-84.34125
45316,3.8461538461538463,39.796992,-83.82609
45317,3.096903096903097,40.170605,-84.02446
45318,12.411971830985916,40.123474,-84.35433
45319,12.224938875305623,39.918936,-83.944909
45320,13.561234649850647,39.739353,-84.65393
45321,11.290322580645162,39.888717,-84.67216
45322,9.436106244969462,39.877745,-84.30999
45323,8.19359756097561,39.867259,-83.93512
45324,19.41314783971784,39.808909,-84.01972
45325,4.929876753081173,39.685116,-84.42307
45326,8.517608517608517,40.144131,-84.10429
45327,9.951146983857264,39.628806,-84.37873
45328,28.778135048231512,40.112545,-84.49314
45330,7.429718875502008,39.647494,-84.52749
45331,13.63781248577023,40.094141,-84.63574
45332,12.389380530973451,39.998881,-84.79165
45333,8.314773570898293,40.260111,-84.33611
45334,10.352941176470589,40.446467,-84.04389
45335,11.560273375018177,39.62434,-83.74587
45336,1.8867924528301887,40.438744,-84.26309
45337,7.67181672882259,39.981075,-84.42201
45338,7.778894472361809,39.849859,-84.54428
45339,20.29598308668076,40.008648,-84.34143
45340,3.225806451612903,40.372607,-84.05113
45341,16.696588868940754,39.880826,-84.02364
45342,12.356747272029391,39.631525,-84.27074
45344,15.662500777218181,39.939925,-84.01992
45345,19.176490121202058,39.743766,-84.39256
45346,8.739255014326648,39.971929,-84.70471
45347,14.990307990523368,39.876255,-84.77788
45348,12.727272727272727,40.332705,-84.65016
45349,3.857566765578635,39.990945,-83.94049
45350,6.481481481481482,40.135426,-84.619129
45351,2.202643171806167,40.339356,-84.49597
45352,25.550660792951543,40.050308,-84.74442
45353,2.0,40.294031,-84.03271
45354,2.959830866807611,39.904603,-84.40163
45356,13.442116519466117,40.156514,-84.24213
45358,10.21671826625387,39.986011,-84.48651
45359,2.620545073375262,40.053483,-84.35202
45360,9.25925925925926,40.330423,-84.09097
45361,13.017751479289942,39.963492,-84.414484
45362,4.979919678714859,40.28577,-84.63891
45363,2.413184226015303,40.233304,-84.40459
45365,11.34345174973489,40.284855,-84.15974
45368,11.50197628458498,39.840367,-83.65813
45369,11.123658949745906,39.942716,-83.60235
45370,3.172737955346651,39.600367,-84.02586
45371,4.801562821303722,39.954239,-84.17685
45372,11.256544502617801,40.013871,-83.83325
45373,9.47250280583614,40.036525,-84.20629
45377,9.220225009698694,39.889356,-84.2051
45378,7.4183976261127595,39.903161,-84.48822
45380,7.602566595372351,40.231735,-84.49935
45381,11.086637298091043,39.730506,-84.53052
45382,23.022151898734176,39.903258,-84.62255
45383,9.297404063205418,39.958117,-84.33335
45384,0.0,39.712772,-83.88014
45385,16.46997252387806,39.682836,-83.92144
45387,12.397003745318353,39.797227,-83.89239
45388,1.7381228273464657,40.328535,-84.47938
45389,15.728155339805825,40.055737,-84.02525
45390,17.882147024504086,40.20451,-84.78292
45402,38.34657190635451,39.757758,-84.18848
45403,38.83711773198583,39.762708,-84.15294
45404,25.672005244918985,39.783258,-84.16342
45405,35.49379134269467,39.788458,-84.21111
45406,31.44813593710373,39.784108,-84.23841
45409,9.001572327044025,39.725705,-84.18927
45410,31.18378024852845,39.748309,-84.15893
45414,20.65527754924261,39.820807,-84.19381
45415,10.586110902114212,39.837256,-84.26016
45416,20.58428475486904,39.805207,-84.25804
45417,37.026027216276916,39.753108,-84.24715
45418,11.585365853658537,39.716161,-84.2734
45419,7.55435535244426,39.713309,-84.16523
45420,20.245398773006134,39.723909,-84.13453
45424,11.554381676981906,39.840308,-84.12227
45426,24.060730828615544,39.802606,-84.30196
45428,23.15112540192926,39.746656,-84.259292
45429,9.556866828647461,39.687459,-84.15595
45430,4.642461197339246,39.710787,-84.08192
45431,10.975084368492855,39.765259,-84.10262
45432,8.31232585909513,39.74035,-84.09306
45433,3.228173147468819,39.813743,-84.05898
45434,3.0865767828372763,39.719092,-84.03808
45439,20.840336134453782,39.695702,-84.21688
45440,9.837379212821117,39.674192,-84.11029
45449,17.741754543414853,39.664226,-84.24201
45458,8.059002279057989,39.60828,-84.16413
45459,4.924383520822469,39.644609,-84.16931
45502,3.938178996378686,39.926617,-83.8128
45503,14.777945572780226,39.94831,-83.78205
45504,14.369204832818207,39.941827,-83.83702
45505,28.895,39.91086,-83.78579
45506,26.04433389421318,39.910109,-83.83243
45601,17.025260554672318,39.33046,-82.97228
45612,18.08167141500475,39.228796,-83.28641
45613,29.976303317535546,39.015223,-82.84927
45614,17.880794701986755,38.919179,-82.29337
45616,42.65165728580363,38.789223,-83.3192
45617,0.0,39.280388,-83.158991
45618,20.0,38.892198,-83.621787
45619,17.37644584647739,38.448563,-82.44553
45620,23.22970639032815,38.943285,-82.13589
45621,25.08361204013378,39.111094,-82.61105
45622,9.62962962962963,39.364574,-82.4959
45623,16.87107388573138,38.630633,-82.2697
45624,,39.172214,-83.34842
45628,15.625,39.390231,-83.19363
45629,18.836466832210004,38.653909,-82.82535
45630,0.0,38.793335,-82.96046
45631,20.07419620774938,38.825478,-82.22755
45634,23.729674796747968,39.171012,-82.50017
45636,7.746478873239437,38.592446,-82.828817
45638,22.31890660592255,38.535109,-82.6737
45640,22.562604859255575,39.034226,-82.63678
45642,,39.047577,-83.05382
45644,5.47945205479452,39.459353,-82.87777
45645,5.382131324004305,38.557052,-82.53744
45646,41.46341463414634,39.086218,-83.31764
45647,10.0,39.282411,-82.76457
45648,21.661674286615167,38.911803,-82.98836
45650,19.093851132686083,38.746506,-83.40878
45651,20.84967320261438,39.267049,-82.46415
45652,15.268038905225062,38.833053,-83.07498
45653,17.293425428498338,38.877777,-82.84096
45654,11.557296767874632,39.376504,-82.39503
45656,15.477447578820335,38.879935,-82.58332
45657,16.735537190082646,38.866354,-83.22028
45658,25.73162027123483,38.766082,-82.41638
45659,30.43657331136738,38.67484,-82.61865
45660,28.22444473308222,38.987596,-83.37752
45661,21.409818850091888,39.046079,-83.06459
45662,30.409200320941427,38.762824,-82.94294
45663,23.672131147540984,38.743244,-83.05954
45669,13.09862012987013,38.468003,-82.35457
45671,8.653846153846153,38.947693,-83.24361
45672,18.562091503267975,39.208053,-82.69077
45673,20.631067961165048,39.204151,-82.81378
45674,9.436435124508519,38.881743,-82.38091
45678,9.19175911251981,38.615111,-82.38004
45679,12.89198606271777,38.95352,-83.57108
45680,18.596950562143846,38.438617,-82.55774
45681,26.79575265459088,39.308063,-83.25664
45682,20.064279155188245,38.816072,-82.71455
45684,6.181818181818182,38.664532,-83.29759
45685,17.685589519650655,38.915013,-82.45326
45686,24.034566567647854,38.99754,-82.36215
45688,8.862876254180602,38.734463,-82.52163
45690,14.69830885934999,39.123071,-83.0009
45692,20.157279981496472,39.117212,-82.54811
45693,22.50523377529658,38.795145,-83.54335
45694,13.506732457974408,38.729816,-82.8004
45695,38.715953307392994,39.137773,-82.36543
45696,26.287625418060202,38.592851,-82.46212
45697,16.011124354390148,38.939364,-83.67195
45698,26.204819277108435,39.282728,-82.39623
45701,28.68875592684579,39.322847,-82.09728
45710,6.60222505927412,39.202517,-82.21421
45711,13.836948391922213,39.429095,-81.94337
45714,16.357395688083233,39.297622,-81.5958
45715,13.96195872116552,39.58849,-81.62932
45716,12.727272727272727,39.462005,-82.18021
45719,31.299040976460333,39.4001,-82.12856
45721,0.0,39.430738,-81.44512
45723,10.292887029288703,39.22241,-81.81945
45724,11.984815618221258,39.363901,-81.78854
45727,13.191489361702128,39.649854,-81.47113
45729,3.6305732484076434,39.420916,-81.5936
45732,27.879725845677648,39.506243,-82.0779
45734,24.032258064516128,39.628144,-81.19164
45735,17.412935323383085,39.262298,-81.92977
45740,25.65597667638484,39.475889,-82.07959
45741,28.767123287671232,39.07348,-82.244
45742,8.619456366237483,39.273206,-81.70889
45743,9.668192219679634,39.077704,-81.84506
45744,9.792500910083728,39.533021,-81.50986
45745,15.879534565366187,39.611675,-81.34495
45746,24.691358024691358,39.627217,-81.45532
45750,18.239340764448368,39.426551,-81.44373
45760,29.527665317139,39.006757,-82.08208
45761,21.35211267605634,39.431016,-82.09986
45764,23.119480795829343,39.450463,-82.22975
45766,8.727655099894848,39.32502,-82.2586
45767,20.869928900041824,39.524674,-81.12031
45768,9.67741935483871,39.397077,-81.25508
45769,25.970766277868005,39.092281,-82.028
45770,52.53164556962025,38.988699,-81.8019
45771,18.337342956428763,38.978044,-81.91206
45772,28.197501487209994,39.143542,-81.83724
45773,12.389380530973451,39.471663,-81.28018
45775,6.620553359683795,39.089885,-82.16773
45776,24.187256176853055,39.191685,-82.01828
45778,33.25581395348837,39.341224,-81.88561
45779,16.25544267053701,38.999757,-81.97282
45780,28.07865892972276,39.370636,-82.13406
45782,40.24390243902439,39.483798,-82.07788
45784,15.135279935708546,39.389346,-81.68122
45786,6.30098452883263,39.526685,-81.66109
45787,0.0,39.430738,-81.44512
45788,4.289318755256518,39.5103,-81.37669
45789,0.0,39.551002,-81.256
45801,16.859311653584058,40.759451,-84.08458
45804,29.299071531319473,40.72255,-84.08979
45805,13.417182015711182,40.739517,-84.14468
45806,8.57901483244827,40.668448,-84.1331
45807,5.845529143050503,40.7953,-84.16573
45808,21.428571428571427,40.832363,-83.97343
45809,0.0,40.844554,-84.18324
45810,11.177256712428623,40.774039,-83.81821
45812,26.830631637786475,40.696862,-83.8231
45813,8.021978021978022,41.18312,-84.73533
45814,12.032932235592147,40.892253,-83.64338
45816,4.093567251461988,41.00433,-83.79265
45817,4.814814814814815,40.886803,-83.89259
45819,12.64367816091954,40.623695,-84.26087
45820,21.69811320754717,40.831339,-84.08602
45821,8.55072463768116,41.230816,-84.57771
45822,8.982441515135726,40.542778,-84.58232
45826,1.386138613861386,40.428177,-84.633484
45827,5.4411764705882355,41.009008,-84.30617
45828,4.689542483660131,40.480128,-84.64678
45830,7.985449506322536,40.900986,-84.06783
45831,12.702702702702704,41.103903,-84.25371
45832,9.146968139773895,40.929839,-84.73138
45833,8.81860465116279,40.841409,-84.34178
45835,8.170515097690942,40.768846,-83.70007
45836,15.793650793650794,40.790676,-83.63856
45838,12.280701754385966,40.740456,-84.47602
45840,12.672410672265865,41.037325,-83.64576
45841,4.805491990846682,40.881217,-83.73199
45843,9.004392386530014,40.782854,-83.52862
45844,6.0012634238787115,40.914909,-84.28717
45845,2.160904255319149,40.338583,-84.38348
45846,6.290361157617795,40.409441,-84.75912
45849,6.539509536784741,41.012,-84.46683
45850,11.149032992036405,40.713499,-83.93098
45851,11.244377811094452,41.030911,-84.60213
45853,1.4937759336099585,40.983471,-84.20027
45854,10.623556581986143,40.758211,-83.949934
45855,22.516556291390728,41.088144,-84.58332
45856,10.244181610072491,41.112413,-83.99136
45858,6.662395900064062,41.106245,-83.80463
45859,19.782214156079856,40.691866,-83.78457
45860,1.236917221693625,40.400409,-84.51744
45861,29.142857142857142,41.090714,-84.41948
45862,13.579433091628214,40.669102,-84.52245
45863,9.469026548672566,40.892251,-84.45548
